ip_address,request_path,request_method,user_agent,failed_login_attempts,request_count,risk_score,risk_level,attack_type
"112.20.150.24","/login/","POST","python-requests/2.28","9","9","17.7","MALICIOUS","CREDENTIAL_STUFFING"
"49.59.30.84","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","3","NORMAL","NORMAL"
"234.7.174.101","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","8.3","SUSPICIOUS","COMMAND_INJECTION"
"97.48.65.91","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","7.3","SUSPICIOUS","PATH_TRAVERSAL"
"211.126.129.134","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","2.4","NORMAL","NORMAL"
"213.82.11.26","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","7.7","SUSPICIOUS","COMMAND_INJECTION"
"125.200.58.237","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","6","6","11.8","SUSPICIOUS","CREDENTIAL_STUFFING"
"51.234.222.72","/login/","POST","python-requests/2.28","14","14","24.2","MALICIOUS","CREDENTIAL_STUFFING"
"59.207.227.139","/login/","POST","python-requests/2.28","12","12","21.6","MALICIOUS","CREDENTIAL_STUFFING"
"222.169.209.43","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","4","1.2","NORMAL","NORMAL"
"65.141.121.215","/login/","POST","python-requests/2.28","7","7","15.1","MALICIOUS","CREDENTIAL_STUFFING"
"186.45.211.67","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","12","12","23.6","MALICIOUS","SQL_INJECTION"
"205.133.47.202","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","7","7","17.1","MALICIOUS","SQL_INJECTION"
"182.26.61.238","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","17","MALICIOUS","CREDENTIAL_STUFFING"
"175.95.46.7","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","8","8","14.4","MALICIOUS","CREDENTIAL_STUFFING"
"177.66.42.173","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","8.6","SUSPICIOUS","COMMAND_INJECTION"
"124.19.43.222","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","3","NORMAL","NORMAL"
"86.143.82.199","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","9.2","SUSPICIOUS","COMMAND_INJECTION"
"228.45.95.80","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","6","6","15.8","MALICIOUS","SQL_INJECTION"
"200.188.251.116","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","6.8","SUSPICIOUS","COMMAND_INJECTION"
"132.65.91.205","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","15","15","27.5","MALICIOUS","SQL_INJECTION"
"78.28.149.30","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","18","18","31.4","MALICIOUS","SQL_INJECTION"
"144.77.112.243","/login/","POST","python-requests/2.28","13","13","22.9","MALICIOUS","CREDENTIAL_STUFFING"
"151.4.226.137","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","6.4","SUSPICIOUS","PATH_TRAVERSAL"
"150.63.47.121","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","17","MALICIOUS","CREDENTIAL_STUFFING"
"237.129.152.164","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","2.1","NORMAL","NORMAL"
"30.25.150.240","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","3","3","7.9","SUSPICIOUS","SQL_INJECTION"
"45.103.18.249","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","4.8","NORMAL","HTTP_METHOD_ABUSE"
"117.168.69.69","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","5.7","NORMAL","HTTP_METHOD_ABUSE"
"86.207.63.99","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","6.1","SUSPICIOUS","PATH_TRAVERSAL"
"59.21.156.77","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","21","MALICIOUS","SQL_INJECTION"
"49.159.240.16","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","17","8.1","SUSPICIOUS","HTTP_METHOD_ABUSE"
"113.240.156.50","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","7.6","SUSPICIOUS","PATH_TRAVERSAL"
"237.101.156.205","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","15.7","MALICIOUS","CREDENTIAL_STUFFING"
"245.8.45.145","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","7","7","17.1","MALICIOUS","SQL_INJECTION"
"6.247.163.3","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","14","14","26.2","MALICIOUS","SQL_INJECTION"
"41.29.197.65","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"101.133.254.161","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","3.3","NORMAL","NORMAL"
"190.113.10.75","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","6","6","11.8","SUSPICIOUS","CREDENTIAL_STUFFING"
"149.213.8.103","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","6.4","SUSPICIOUS","PATH_TRAVERSAL"
"172.139.128.175","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","2.4","NORMAL","NORMAL"
"163.182.108.104","/login/","POST","python-requests/2.28","6","6","13.8","MALICIOUS","CREDENTIAL_STUFFING"
"56.31.252.102","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","22.3","MALICIOUS","SQL_INJECTION"
"132.132.250.158","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","6.7","SUSPICIOUS","PATH_TRAVERSAL"
"235.243.10.89","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","2.4","NORMAL","NORMAL"
"25.216.69.210","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","2.4","NORMAL","NORMAL"
"34.175.45.28","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","19.7","MALICIOUS","SQL_INJECTION"
"182.194.186.100","/login/","POST","python-requests/2.28","8","8","16.4","MALICIOUS","CREDENTIAL_STUFFING"
"113.41.242.33","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","18.3","MALICIOUS","CREDENTIAL_STUFFING"
"174.202.80.46","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","7.7","SUSPICIOUS","COMMAND_INJECTION"
"10.253.224.31","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","5.7","NORMAL","HTTP_METHOD_ABUSE"
"38.157.199.118","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","6.6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"235.145.25.116","/login/","POST","python-requests/2.28","14","14","24.2","MALICIOUS","CREDENTIAL_STUFFING"
"8.254.80.56","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","12","12","23.6","MALICIOUS","SQL_INJECTION"
"129.74.52.196","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","6.1","SUSPICIOUS","PATH_TRAVERSAL"
"206.111.27.180","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","6","6","15.8","MALICIOUS","SQL_INJECTION"
"120.7.186.71","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","4","1.2","NORMAL","NORMAL"
"254.149.147.215","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","19.7","MALICIOUS","SQL_INJECTION"
"56.223.93.17","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","15.7","MALICIOUS","CREDENTIAL_STUFFING"
"117.31.186.233","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"160.125.251.38","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","22.3","MALICIOUS","SQL_INJECTION"
"110.208.200.237","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","19.7","MALICIOUS","SQL_INJECTION"
"186.137.40.140","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","6.9","SUSPICIOUS","HTTP_METHOD_ABUSE"
"252.216.130.210","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","6.8","SUSPICIOUS","COMMAND_INJECTION"
"171.211.17.14","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","7","SUSPICIOUS","PATH_TRAVERSAL"
"57.186.169.195","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"171.14.197.131","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","2.4","NORMAL","NORMAL"
"44.41.224.148","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","2.4","NORMAL","NORMAL"
"204.122.126.144","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","8.9","SUSPICIOUS","COMMAND_INJECTION"
"212.26.204.183","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","3","3.9","NORMAL","HTTP_METHOD_ABUSE"
"158.24.158.74","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","6.6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"218.115.40.13","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","6.6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"25.157.168.160","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","12","12","19.6","MALICIOUS","CREDENTIAL_STUFFING"
"63.92.90.44","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","3","NORMAL","NORMAL"
"181.174.223.31","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","5.7","NORMAL","HTTP_METHOD_ABUSE"
"175.2.37.40","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","6","6","11.8","SUSPICIOUS","CREDENTIAL_STUFFING"
"76.217.209.56","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","12","12","23.6","MALICIOUS","SQL_INJECTION"
"76.87.38.20","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","14","14","22.2","MALICIOUS","CREDENTIAL_STUFFING"
"110.205.63.243","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","7.7","SUSPICIOUS","COMMAND_INJECTION"
"123.149.31.112","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","6.6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"21.101.127.168","/login/","POST","python-requests/2.28","9","9","17.7","MALICIOUS","CREDENTIAL_STUFFING"
"152.7.164.53","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","8","8","18.4","MALICIOUS","SQL_INJECTION"
"165.11.237.159","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","7.9","SUSPICIOUS","PATH_TRAVERSAL"
"47.153.103.44","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","6.9","SUSPICIOUS","HTTP_METHOD_ABUSE"
"170.26.168.16","/login/","POST","python-requests/2.28","6","6","13.8","MALICIOUS","CREDENTIAL_STUFFING"
"34.70.83.100","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","8","SUSPICIOUS","COMMAND_INJECTION"
"249.245.133.33","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","19.7","MALICIOUS","SQL_INJECTION"
"188.168.89.63","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","6.3","SUSPICIOUS","HTTP_METHOD_ABUSE"
"76.213.212.222","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"165.9.63.174","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","3","NORMAL","NORMAL"
"154.201.173.147","/login/","POST","python-requests/2.28","14","14","24.2","MALICIOUS","CREDENTIAL_STUFFING"
"243.127.151.189","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","6.9","SUSPICIOUS","HTTP_METHOD_ABUSE"
"230.70.81.116","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","15.7","MALICIOUS","CREDENTIAL_STUFFING"
"184.11.169.25","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","19.7","MALICIOUS","SQL_INJECTION"
"161.68.173.64","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","21","MALICIOUS","SQL_INJECTION"
"35.183.223.89","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","12","12","19.6","MALICIOUS","CREDENTIAL_STUFFING"
"76.39.235.29","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","5.1","NORMAL","HTTP_METHOD_ABUSE"
"44.111.180.145","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","3","NORMAL","NORMAL"
"41.134.38.206","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","4","4","5.2","NORMAL","BRUTE_FORCE"
"42.107.35.34","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","13","13","20.9","MALICIOUS","CREDENTIAL_STUFFING"
"75.60.194.249","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","6","6","11.8","SUSPICIOUS","CREDENTIAL_STUFFING"
"254.244.226.35","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","4.5","NORMAL","HTTP_METHOD_ABUSE"
"113.18.14.58","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","8.3","SUSPICIOUS","COMMAND_INJECTION"
"231.170.254.169","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","4","4","9.2","SUSPICIOUS","SQL_INJECTION"
"83.10.248.15","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","7.9","SUSPICIOUS","PATH_TRAVERSAL"
"242.9.105.232","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","3","3","7.9","SUSPICIOUS","SQL_INJECTION"
"215.254.43.159","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","7.4","SUSPICIOUS","COMMAND_INJECTION"
"158.110.91.70","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","8.3","SUSPICIOUS","COMMAND_INJECTION"
"29.178.7.160","/login/","POST","python-requests/2.28","10","10","19","MALICIOUS","CREDENTIAL_STUFFING"
"124.59.187.108","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","2.7","NORMAL","NORMAL"
"173.157.172.35","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","4","4","5.2","NORMAL","BRUTE_FORCE"
"232.224.70.1","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","6","6","11.8","SUSPICIOUS","CREDENTIAL_STUFFING"
"220.243.239.246","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","3","3.9","NORMAL","HTTP_METHOD_ABUSE"
"171.151.249.29","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","6.3","SUSPICIOUS","HTTP_METHOD_ABUSE"
"165.46.156.205","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","15.7","MALICIOUS","CREDENTIAL_STUFFING"
"128.142.243.92","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","2.4","NORMAL","NORMAL"
"239.177.234.135","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","12","12","19.6","MALICIOUS","CREDENTIAL_STUFFING"
"31.82.5.177","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","2.4","NORMAL","NORMAL"
"103.242.84.223","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","8","8","18.4","MALICIOUS","SQL_INJECTION"
"53.244.174.2","/login/","POST","python-requests/2.28","12","12","21.6","MALICIOUS","CREDENTIAL_STUFFING"
"170.149.102.220","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","8","8","14.4","MALICIOUS","CREDENTIAL_STUFFING"
"190.73.152.108","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","7","7","13.1","MALICIOUS","CREDENTIAL_STUFFING"
"240.14.15.80","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","15","8.5","SUSPICIOUS","PATH_TRAVERSAL"
"217.193.206.151","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","7.6","SUSPICIOUS","PATH_TRAVERSAL"
"224.166.47.12","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","6.8","SUSPICIOUS","COMMAND_INJECTION"
"205.45.187.73","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","21","MALICIOUS","SQL_INJECTION"
"89.169.92.80","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","6.4","SUSPICIOUS","PATH_TRAVERSAL"
"3.104.209.241","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","6.5","SUSPICIOUS","COMMAND_INJECTION"
"242.136.48.77","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","7","7","17.1","MALICIOUS","SQL_INJECTION"
"171.115.20.74","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","7.7","SUSPICIOUS","COMMAND_INJECTION"
"55.235.12.13","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","3.6","NORMAL","NORMAL"
"136.13.149.190","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","4.8","NORMAL","HTTP_METHOD_ABUSE"
"37.153.223.56","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","8","8","18.4","MALICIOUS","SQL_INJECTION"
"7.144.126.167","/login/","POST","python-requests/2.28","9","9","17.7","MALICIOUS","CREDENTIAL_STUFFING"
"22.254.240.217","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","2.4","NORMAL","NORMAL"
"136.188.113.5","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","6","6","15.8","MALICIOUS","SQL_INJECTION"
"97.239.239.180","/login/","POST","python-requests/2.28","13","13","22.9","MALICIOUS","CREDENTIAL_STUFFING"
"249.55.176.159","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","22.3","MALICIOUS","SQL_INJECTION"
"151.214.98.178","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","6.6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"194.234.192.127","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","7.1","SUSPICIOUS","COMMAND_INJECTION"
"49.76.212.180","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","5.4","NORMAL","HTTP_METHOD_ABUSE"
"171.132.236.193","/login/","POST","python-requests/2.28","7","7","15.1","MALICIOUS","CREDENTIAL_STUFFING"
"190.213.47.240","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","6.8","SUSPICIOUS","COMMAND_INJECTION"
"6.31.222.252","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","6","6","11.8","SUSPICIOUS","CREDENTIAL_STUFFING"
"13.201.98.153","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","6","6","15.8","MALICIOUS","SQL_INJECTION"
"75.132.40.180","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","2.4","NORMAL","NORMAL"
"44.188.148.249","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","17","MALICIOUS","CREDENTIAL_STUFFING"
"218.190.45.135","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"241.140.193.33","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","6.1","SUSPICIOUS","PATH_TRAVERSAL"
"198.164.139.85","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","7.1","SUSPICIOUS","COMMAND_INJECTION"
"22.253.92.29","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","6.1","SUSPICIOUS","PATH_TRAVERSAL"
"199.65.239.194","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","3.6","NORMAL","NORMAL"
"248.132.134.68","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","7.4","SUSPICIOUS","COMMAND_INJECTION"
"231.222.240.107","/login/","POST","python-requests/2.28","8","8","16.4","MALICIOUS","CREDENTIAL_STUFFING"
"116.179.120.41","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","8","SUSPICIOUS","COMMAND_INJECTION"
"115.55.103.245","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","12","12","23.6","MALICIOUS","SQL_INJECTION"
"188.75.50.80","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","6.4","SUSPICIOUS","PATH_TRAVERSAL"
"44.40.88.160","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","5.1","NORMAL","HTTP_METHOD_ABUSE"
"173.227.238.220","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","5.4","NORMAL","HTTP_METHOD_ABUSE"
"23.185.210.140","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","8.6","SUSPICIOUS","COMMAND_INJECTION"
"122.74.149.206","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","15","4.5","NORMAL","NORMAL"
"20.45.131.109","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","4","4","5.2","NORMAL","BRUTE_FORCE"
"85.92.197.104","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","4","5.2","NORMAL","PATH_TRAVERSAL"
"195.10.72.96","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","6.4","SUSPICIOUS","PATH_TRAVERSAL"
"90.126.45.29","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","8","8","14.4","MALICIOUS","CREDENTIAL_STUFFING"
"1.221.222.14","/login/","POST","python-requests/2.28","6","6","13.8","MALICIOUS","CREDENTIAL_STUFFING"
"103.176.4.81","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","3.6","NORMAL","NORMAL"
"12.75.199.16","/login/","POST","python-requests/2.28","10","10","19","MALICIOUS","CREDENTIAL_STUFFING"
"18.217.75.205","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","5","5","10.5","SUSPICIOUS","CREDENTIAL_STUFFING"
"252.130.59.68","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","7.7","SUSPICIOUS","COMMAND_INJECTION"
"61.79.206.241","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","7","SUSPICIOUS","PATH_TRAVERSAL"
"111.227.179.128","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","5.5","NORMAL","PATH_TRAVERSAL"
"230.180.243.41","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","4","6.2","SUSPICIOUS","COMMAND_INJECTION"
"26.211.94.241","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","4.5","NORMAL","HTTP_METHOD_ABUSE"
"213.48.245.10","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","3.6","NORMAL","NORMAL"
"21.194.235.202","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","19.7","MALICIOUS","SQL_INJECTION"
"73.160.28.208","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","7.3","SUSPICIOUS","PATH_TRAVERSAL"
"213.250.104.53","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","12","12","19.6","MALICIOUS","CREDENTIAL_STUFFING"
"138.195.125.111","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","22.3","MALICIOUS","SQL_INJECTION"
"178.55.143.133","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","5","5","14.5","MALICIOUS","SQL_INJECTION"
"216.33.153.7","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","7.9","SUSPICIOUS","PATH_TRAVERSAL"
"191.10.18.169","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","6.1","SUSPICIOUS","PATH_TRAVERSAL"
"13.241.185.142","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","1.5","NORMAL","NORMAL"
"112.128.180.135","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","21","MALICIOUS","SQL_INJECTION"
"246.199.234.191","/login/","POST","python-requests/2.28","14","14","24.2","MALICIOUS","CREDENTIAL_STUFFING"
"170.171.237.118","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","4.8","NORMAL","HTTP_METHOD_ABUSE"
"14.156.189.234","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","7.6","SUSPICIOUS","PATH_TRAVERSAL"
"85.137.214.141","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","17","MALICIOUS","CREDENTIAL_STUFFING"
"15.174.250.246","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","2.1","NORMAL","NORMAL"
"90.103.152.64","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","21","MALICIOUS","SQL_INJECTION"
"11.206.55.196","/login/","POST","python-requests/2.28","5","5","12.5","MALICIOUS","CREDENTIAL_STUFFING"
"23.136.7.77","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","3.9","NORMAL","NORMAL"
"6.84.250.181","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","8","SUSPICIOUS","COMMAND_INJECTION"
"35.190.86.117","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","4.5","NORMAL","HTTP_METHOD_ABUSE"
"56.153.53.15","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","7.1","SUSPICIOUS","COMMAND_INJECTION"
"179.176.19.85","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","2.7","NORMAL","NORMAL"
"224.33.58.36","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"146.160.92.40","/login/","POST","python-requests/2.28","8","8","16.4","MALICIOUS","CREDENTIAL_STUFFING"
"153.168.74.96","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","5.7","NORMAL","HTTP_METHOD_ABUSE"
"111.24.187.61","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","6.5","SUSPICIOUS","COMMAND_INJECTION"
